θυσία	5	2.44E-04
θεραπεία	5	2.44E-04
θεῖος	5	2.44E-04
ἡρόδοτος	5	2.44E-04
ἡγέομαι	5	2.44E-04
ἥκω	5	2.44E-04
ζημία	5	2.44E-04
ζηλέω	5	2.44E-04
ἕνεκα	5	2.44E-04
ἐργάζομαι	5	2.44E-04
ἐπικαλέω	5	2.44E-04
ἐξετάζω	5	2.44E-04
ἐξελαύνω	5	2.44E-04
ἐνύπνιον	5	2.44E-04
ἐννέα	5	2.44E-04
ἐκφέρω	5	2.44E-04
ἐκμανθάνω	5	2.44E-04
ἐκεῖ	5	2.44E-04
ἐγχειρίζω	5	2.44E-04
ἔφοδος	5	2.44E-04
δυσμένεια	5	2.44E-04
διοικέω	5	2.44E-04
διαφθείρω	5	2.44E-04
διατελέω	5	2.44E-04
διαδέχομαι	5	2.44E-04
διάδοχος	5	2.44E-04
δίαιτα	5	2.44E-04
δημόσιος	5	2.44E-04
γραμματικός	5	2.44E-04
γένεσις	5	2.44E-04
γάμος	5	2.44E-04
βωμός	5	2.44E-04
βραχύς	5	2.44E-04
βλασφημέω	5	2.44E-04
βέβαιος	5	2.44E-04
βαβυλώνιος	5	2.44E-04
ἀρχιερεύς	5	2.44E-04
ἀριστοτέλης	5	2.44E-04
ἀποδίδωμι	5	2.44E-04
ἀπόλλυμι	5	2.44E-04
ἀπαλλάσσω	5	2.44E-04
ἀνόητος	5	2.44E-04
ἀνδρεία	5	2.44E-04
ἀναστρέφω	5	2.44E-04
ἀλλότριος	5	2.44E-04
ἀλεξανδρεύς	5	2.44E-04
ἀκούω	5	2.44E-04
ἀδελφή	5	2.44E-04
ἀγαθός	5	2.44E-04
ἄρμα	5	2.44E-04
ἄρα	5	2.44E-04
ἄνοια	5	2.44E-04
ψεῦσμα	4	1.96E-04
χρύσεος	4	1.96E-04
χλευάζω	4	1.96E-04
χείρ	4	1.96E-04
φωνή	4	1.96E-04
φθονέω	4	1.96E-04
ὑποχείριος	4	1.96E-04
ὑπολείπω	4	1.96E-04
ὑπεναντίος	4	1.96E-04
τροφή	4	1.96E-04
τριακόσιοι	4	1.96E-04
τιμωρία	4	1.96E-04
τιμάω	4	1.96E-04
τίμαιος	4	1.96E-04
τάσσω	4	1.96E-04
σωφροσύνη	4	1.96E-04
σωτηρία	4	1.96E-04
συνίστημι	4	1.96E-04
συνήθεια	4	1.96E-04
συλλέγω	4	1.96E-04
συγχωρέω	4	1.96E-04
συγγένεια	4	1.96E-04
σύντομος	4	1.96E-04
σύ	4	1.96E-04
στρατός	4	1.96E-04
στρατόπεδον	4	1.96E-04
στρατεύω	4	1.96E-04
στρατεία	4	1.96E-04
σπουδάζω	4	1.96E-04
σάββατον	4	1.96E-04
προσήκω	4	1.96E-04
προσέχω	4	1.96E-04
προσέτι	4	1.96E-04
προνοοῦμαι	4	1.96E-04
προαίρεσις	4	1.96E-04
πρόφασις	4	1.96E-04
πρόσειμι	4	1.96E-04
πού	4	1.96E-04
ποτός	4	1.96E-04
ποταμός	4	1.96E-04
πονηρός	4	1.96E-04
πολυτέλεια	4	1.96E-04
πλεονεξία	4	1.96E-04
πεντήκοντα	4	1.96E-04
πεντακόσιοι	4	1.96E-04
πέντε	4	1.96E-04
παῖς	4	1.96E-04
πάρειμι	4	1.96E-04
πάνυ	4	1.96E-04
πάθος	4	1.96E-04
οὐρανός	4	1.96E-04
οἰκουμένη	4	1.96E-04
ὁρίζω	4	1.96E-04
ὅτε	4	1.96E-04
ὅμως	4	1.96E-04
ὅμηρος	4	1.96E-04
ὀχυρός	4	1.96E-04
ὀκνέω	4	1.96E-04
ξένος	4	1.96E-04
νύξ	4	1.96E-04
μυρίος	4	1.96E-04
μορφή	4	1.96E-04
μόλος	4	1.96E-04
μόλις	4	1.96E-04
μισέω	4	1.96E-04
μίξις	4	1.96E-04
μεταβολή	4	1.96E-04
μεταβάλλω	4	1.96E-04
μένω	4	1.96E-04
μέγεθος	4	1.96E-04
κώμη	4	1.96E-04
κύριος	4	1.96E-04
κοσμέω	4	1.96E-04
κοινῇ	4	1.96E-04
κατορθόω	4	1.96E-04
κατήγορος	4	1.96E-04
καταφρονέω	4	1.96E-04
κακοπαθέω	4	1.96E-04
κάλλος	4	1.96E-04
ἱερός	4	1.96E-04
ἵστημι	4	1.96E-04
ἰώσηπος	4	1.96E-04
ἰσχύω	4	1.96E-04
θνήσκω	4	1.96E-04
ἡλικία	4	1.96E-04
ἦθος	4	1.96E-04
ζῆλος	4	1.96E-04
εὐνοέω	4	1.96E-04
εἰσάγω	4	1.96E-04
εἴτε	4	1.96E-04
εἴπερ	4	1.96E-04
ἑλλάς	4	1.96E-04
ἑκατόν	4	1.96E-04
ἐφίζω	4	1.96E-04
ἐπιτυγχάνω	4	1.96E-04
ἐπιτάσσω	4	1.96E-04
ἐπινοέω	4	1.96E-04
ἐξέρχομαι	4	1.96E-04
ἐμποιέω	4	1.96E-04
ἐμπίμπρημι	4	1.96E-04
ἐμβάλλω	4	1.96E-04
ἐκτίνω	4	1.96E-04
ἐκπίτνω	4	1.96E-04
ἐθίζω	4	1.96E-04
ἔπειμι	4	1.96E-04
ἔνειμι	4	1.96E-04
δυνατός	4	1.96E-04
διαφωνία	4	1.96E-04
διαμαρτάνω	4	1.96E-04
διάλεκτος	4	1.96E-04
δεσπότης	4	1.96E-04
δείκνυμι	4	1.96E-04
δέκα	4	1.96E-04
δαναός	4	1.96E-04
γνώμη	4	1.96E-04
γαμέω	4	1.96E-04
γάζα	4	1.96E-04
βούλησις	4	1.96E-04
βλέπω	4	1.96E-04
αἱρέω	4	1.96E-04
αἰών	4	1.96E-04
αἴτιος	4	1.96E-04
ἁγνεία	4	1.96E-04
ἀφίστημι	4	1.96E-04
ἀφαιρέω	4	1.96E-04
ἀρκέω	4	1.96E-04
ἀποκτείνω	4	1.96E-04
ἀπιστέω	4	1.96E-04
ἀνατίθημι	4	1.96E-04
ἀναμίγνυμι	4	1.96E-04
ἀναγκάζω	4	1.96E-04
ἀνάθημα	4	1.96E-04
ἀνάγω	4	1.96E-04
ἀνάγκη	4	1.96E-04
ἀλλόφυλος	4	1.96E-04
